,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
123,Angelo Ogbonna,West Ham,EPL,31,2790,2,2,0,1.3031471576541662,0.070139704272151,1.3031471576541662,0.042037005085618265,0.0022625711055532577,0.042037005085618265,D,13,2,4,0,2.816510731354356,2.9479992613196373
124,Nathan Aké,Bournemouth,EPL,29,2503,2,2,2,3.051247041672468,1.962919145822525,3.051247041672468,0.10971323761507076,0.07058039277827696,0.10971323761507076,D,25,7,2,0,2.957154842093587,3.545500600710511
125,Christian Benteke,Crystal Palace,EPL,24,1249,2,2,1,4.627831593155861,2.459479935467243,4.627831593155861,0.3334706512282046,0.1772243348214987,0.3334706512282046,F S,41,19,4,1,0.7189465072005987,6.465700821951032
126,Nicolás Otamendi,Manchester City,EPL,24,1705,2,2,0,2.054820952937007,0.17758418899029493,2.054820952937007,0.10846562214916752,0.009373945459898267,0.10846562214916752,D S,15,4,3,0,10.601852599531412,10.639329377561808
127,Toby Alderweireld,Tottenham,EPL,33,2959,2,2,2,0.4555981745943427,1.22739436943084,0.4555981745943427,0.013857328730480177,0.03733203556903535,0.013857328730480177,D,15,11,7,0,7.05638075619936,8.160165440291166
128,Erik Lamela,Tottenham,EPL,25,1190,2,2,1,2.309972669929266,1.0113138454034925,2.309972669929266,0.17470381537280164,0.07648592108093641,0.17470381537280164,F M S,29,18,3,0,4.436078742146492,6.637918632477522
129,Christian Eriksen,Tottenham,EPL,20,1075,2,2,2,1.7644307054579258,2.2595173344016075,1.7644307054579258,0.14771977999182634,0.18916889311269272,0.14771977999182634,F M S,26,23,5,0,1.7793743619695306,4.081463946029544
130,Ashley Westwood,Burnley,EPL,35,3150,2,2,6,1.1751625752076507,7.076901875436306,1.1751625752076507,0.03357607357736145,0.2021971964410373,0.03357607357736145,M,13,54,9,0,6.144054684787989,9.225508246570826
131,César Azpilicueta,Chelsea,EPL,36,3234,2,2,6,2.5943444352597,6.033903408795595,2.5943444352597,0.07219882472893413,0.167919389855165,0.07219882472893413,D M,29,45,1,0,14.643176596611738,18.327020969241858
132,Federico Fernández,Newcastle United,EPL,32,2610,2,2,2,1.781357942149043,1.4652110189199448,1.781357942149043,0.0614261359361739,0.0505245178937912,0.0614261359361739,D S,15,4,8,0,3.797487251460552,4.351393967866898
133,Gylfi Sigurdsson,Everton,EPL,35,2580,2,1,3,4.01936775399372,4.011605945415795,3.258198897819966,0.14021050304629254,0.13993974228194633,0.113658101086743,M S,46,52,3,0,7.5212618336081505,11.04620073735714
134,Demarai Gray,Leicester,EPL,21,580,2,2,3,2.767196649685502,2.2339558824896812,2.0060278121382,0.42939258357188825,0.3466483265932264,0.31128017774558275,M S,23,16,1,0,1.8115341179072857,4.819445710629225
135,Moussa Sissoko,Tottenham,EPL,29,2466,2,2,1,2.5392524152994156,1.6956463251262903,2.5392524152994156,0.09267344581384729,0.06188490237687191,0.09267344581384729,D M S,15,16,8,0,5.875649888068438,8.97499118745327
136,Craig Dawson,Watford,EPL,29,2356,2,2,0,2.240868636406958,0.3374612331390381,2.240868636406958,0.08560194281690417,0.01289113369376631,0.08560194281690417,D S,26,5,6,0,3.989171052351594,4.197167753241956
137,Shane Long,Southampton,EPL,26,1403,2,2,2,4.5295923594385386,2.581097550690174,4.5295923594385386,0.2905654400210039,0.16557290061448016,0.2905654400210039,F S,33,20,0,0,0.8397864047437906,5.496159460395575
138,Ciaran Clark,Newcastle United,EPL,14,1192,2,2,0,0.7519120462238789,0.05486181378364563,0.7519120462238789,0.05677188268468884,0.004142251040711499,0.05677188268468884,D,6,1,3,0,2.008845856413245,2.04942443408072
139,Matej Vydra,Burnley,EPL,19,794,2,2,1,4.003597117960453,0.7459431458264589,4.003597117960453,0.4538082375521924,0.0845527495269286,0.4538082375521924,F S,18,8,0,0,0.667027810588479,5.321380101144314
140,Tyrone Mings,Aston Villa,EPL,33,2902,2,2,2,0.9166155885905027,0.5713247507810593,0.9166155885905027,0.02842708579364068,0.01771854843910935,0.02842708579364068,D,8,7,7,0,5.068004783242941,5.111491244286299
141,Moise Kean,Everton,EPL,29,783,2,2,2,4.140312344767153,2.337308671325445,4.140312344767153,0.4758979706628912,0.26865616911786727,0.4758979706628912,F S,30,10,1,0,1.0858370438218117,6.865808515809476
142,Michael Keane,Everton,EPL,31,2550,2,2,0,2.021645652130246,0.6693382374942303,2.021645652130246,0.07135219948694986,0.023623702499796364,0.07135219948694986,D S,14,6,3,0,4.870126873254776,5.468895569443703
143,Andre Gray,Watford,EPL,23,725,2,2,0,2.589537687599659,1.8659746497869492,2.589537687599659,0.3214598508744404,0.2316382323873454,0.3214598508744404,F S,19,10,1,0,0.2978367395699024,4.648880278691649
144,James Tarkowski,Burnley,EPL,38,3420,2,2,2,2.6218691738322377,3.5871902527287602,2.6218691738322377,0.06899655720611152,0.0943997434928621,0.06899655720611152,D,21,15,10,0,2.9917289186269045,3.1447287667542696
145,David Luiz,Arsenal,EPL,33,2818,2,2,1,1.5601535718888044,0.7974880058318377,1.5601535718888044,0.049827473907023564,0.025469808560988426,0.049827473907023564,D S,23,4,5,2,8.911323081701994,9.724225353449583
146,Andrew Robertson,Liverpool,EPL,36,3114,2,2,12,1.81459292024374,7.897493235766888,1.81459292024374,0.052444882087969366,0.22825124958863838,0.052444882087969366,D S,22,60,2,0,15.312657188624144,20.395998314023018
147,Jeff Hendrick,Burnley,EPL,24,1944,2,2,2,2.102083634585142,1.3787488536909223,2.102083634585142,0.09731868678634917,0.06383096544865381,0.09731868678634917,M S,22,14,8,0,2.434791434556246,4.952221877872944
148,Antonio Rüdiger,Chelsea,EPL,20,1710,2,2,0,0.9304546974599361,1.1775134578347206,0.9304546974599361,0.04897129986631243,0.061974392517616876,0.04897129986631243,D S,12,5,3,0,6.190619096159935,6.220131253823638
149,Jonny,Wolverhampton Wanderers,EPL,35,2907,2,2,2,1.614042717963457,1.5668120235204697,1.614042717963457,0.04997036278524635,0.04850811218329627,0.04997036278524635,M S,19,23,4,0,7.451252224855125,10.034513075836003
150,Pablo Fornals,West Ham,EPL,36,2190,2,2,5,2.643427435308695,2.2990531269460917,2.643427435308695,0.10863400419076828,0.09448163535394898,0.10863400419076828,M S,36,19,3,0,4.669503619894385,7.556359050795436
151,Fabinho,Liverpool,EPL,28,2063,2,2,3,0.3081015255302191,1.6751401172950864,0.3081015255302191,0.013441171739078875,0.07307930710448753,0.013441171739078875,M S,12,19,6,0,10.285107895731926,11.502576902508736
152,Romain Saiss,Wolverhampton Wanderers,EPL,33,2702,2,2,1,3.669838863424957,1.2324710749089718,3.669838863424957,0.1222374158801799,0.04105196030414784,0.1222374158801799,D M S,23,12,10,1,9.557376708835363,10.521784238517284
153,Patrick Cutrone,Wolverhampton Wanderers,EPL,12,291,2,2,0,2.2888070419430733,0.4840551167726517,2.2888070419430733,0.7078784665803319,0.14970776807401598,0.7078784665803319,F S,11,2,0,0,0,2.311261683702469
154,Florian Lejeune,Newcastle United,EPL,6,442,2,2,0,0.38114709686487913,0.051249224692583084,0.38114709686487913,0.07760913737067675,0.010435362493964881,0.07760913737067675,D S,4,1,0,0,0.2064840979874134,0.26894228905439377
155,Naby Keita,Liverpool,EPL,18,812,2,2,3,1.7233739104121923,3.215543868020177,1.7233739104121923,0.1910143496762282,0.35640264547021666,0.1910143496762282,M S,12,15,1,0,5.729767521843314,9.588453019037843
156,Wilfred Ndidi,Leicester,EPL,32,2679,2,2,1,1.727271574549377,0.5916656078770757,1.727271574549377,0.05802704057836653,0.01987678413920747,0.05802704057836653,M S,26,15,6,0,9.054951645433903,10.079844191670418
157,Tanguy NDombele Alvaro,Tottenham,EPL,21,1002,2,2,2,0.352954987436533,0.7975045088678598,0.352954987436533,0.03170254378172452,0.07163214151507723,0.03170254378172452,M S,9,12,3,0,4.963011069223285,5.340641291812062
158,Aaron Mooy,Brighton,EPL,31,2095,2,2,2,2.518191611394286,3.749102318659425,2.518191611394286,0.10818006922457554,0.16105928815243353,0.10818006922457554,F M S,33,39,1,1,4.264197509735823,8.611672133207321
159,Jetro Willems,Newcastle United,EPL,19,1501,2,2,2,0.4853102182969451,1.0827350770123303,0.4853102182969451,0.02909921362206866,0.0649208240713589,0.02909921362206866,D M S,14,16,0,0,1.9653576435521245,3.2651069909334183
160,Cenk Tosun,"Crystal Palace,Everton",EPL,10,467,2,2,0,1.9128857553005219,0.6228388315066695,1.9128857553005219,0.3686503596938907,0.12003317951948664,0.3686503596938907,F S,15,5,0,0,0.26230287551879883,2.3203846141695976
161,Eddie Nketiah,Arsenal,EPL,13,629,2,2,0,3.478729300200939,0.6311747012659907,3.478729300200939,0.497751410203632,0.09031116552295575,0.497751410203632,F S,15,5,0,1,0.5784081593155861,4.1346497014164925
162,Yerry Mina,Everton,EPL,29,2276,2,2,1,3.0817261235788465,1.7176469285041094,3.0817261235788465,0.12186087483396142,0.06792101211132243,0.12186087483396142,D S,30,7,3,0,3.9314345410093665,4.244191146455705
163,Dwight McNeil,Burnley,EPL,38,3360,2,2,6,1.9389335457235575,7.562429999932647,1.9389335457235575,0.05193571997473815,0.20256508928391018,0.05193571997473815,M,48,55,5,0,3.791263086721301,10.701588159427047
164,Alireza Jahanbakhsh,Brighton,EPL,10,301,2,2,0,0.5862441807985306,0.993284672498703,0.5862441807985306,0.17528895771384637,0.29699541702619026,0.17528895771384637,F M S,12,4,0,0,0.7349357418715954,1.5888513885438442
165,Rúben Neves,Wolverhampton Wanderers,EPL,38,3081,2,2,2,1.638083690777421,2.6060938835144043,1.638083690777421,0.04785054598181366,0.07612737731785017,0.04785054598181366,M S,61,29,9,0,11.201461910270154,13.925794633105397
166,Moussa Djenepo,Southampton,EPL,18,920,2,2,2,2.2402867088094354,2.051112972199917,2.2402867088094354,0.21915848238353172,0.20065235597607883,0.21915848238353172,F M S,20,11,4,1,2.5700225988402963,5.601651658304036
167,John Egan,Sheffield United,EPL,36,3193,2,2,0,2.686708400025964,0.45159250497817993,2.686708400025964,0.07572933166374467,0.012728883635463888,0.07572933166374467,D,27,1,3,1,3.759345158934593,3.8892713263630867
168,George Baldock,Sheffield United,EPL,38,3420,2,2,3,0.7630057875066996,1.6253089597448707,0.7630057875066996,0.020079099671228937,0.0427712884143387,0.020079099671228937,M,13,22,7,0,7.147828612476587,8.718191016465425
169,Enda Stevens,Sheffield United,EPL,38,3350,2,2,4,1.521256871521473,5.414862501434982,1.521256871521473,0.040869587593114196,0.1454739179489995,0.040869587593114196,M,22,34,7,0,10.104986778460443,13.60974466893822
170,David McGoldrick,Sheffield United,EPL,28,1841,2,2,2,8.71595642156899,2.095128213055432,8.71595642156899,0.426092383455301,0.10242343246876093,0.426092383455301,F S,45,17,2,0,3.0863603558391333,12.238811342045665
171,Matthew Longstaff,Newcastle United,EPL,9,564,2,2,0,0.6965182088315487,0.18956130929291248,0.6965182088315487,0.11114652268588543,0.03024914509993284,0.11114652268588543,M S,4,3,1,0,0.25069454684853554,1.1064833365380764
172,Mario Vrancic,Norwich,EPL,20,613,1,1,0,1.097883801907301,1.0300541585311294,1.097883801907301,0.16119011773516653,0.1512314425249619,0.16119011773516653,M S,14,7,3,0,1.226145414635539,1.7203903058543801
173,Jannik Vestergaard,Southampton,EPL,19,1500,1,1,0,0.6769367195665836,0.7554682996124029,0.6769367195665836,0.040616203173995016,0.045328097976744176,0.040616203173995016,D S,12,6,3,0,3.7504162844270468,3.913532881066203
174,Chicharito,West Ham,EPL,2,107,1,1,0,0.8829848766326904,0,0.8829848766326904,0.742697559784506,0.0,0.742697559784506,F S,3,0,0,0,0.07047868520021439,0.8958585262298584
175,Granit Xhaka,Arsenal,EPL,31,2598,1,1,2,0.5712299095466733,0.9721966329962015,0.5712299095466733,0.019788564995843187,0.033678867193863794,0.019788564995843187,M S,11,16,10,0,12.263057757169008,12.973859880119562
176,Josip Drmic,Norwich,EPL,21,609,1,1,0,2.934155995026231,0.9491621144115925,2.934155995026231,0.4336191125654528,0.14027026321353583,0.4336191125654528,F S,14,4,0,1,0.24445537850260735,2.3794469460844994
177,Joel Matip,Liverpool,EPL,9,706,1,1,0,0.3017807062715292,0.015664158388972282,0.3017807062715292,0.038470628278240264,0.0019968473866961833,0.038470628278240264,D S,4,1,0,0,1.53962386213243,1.5552880205214024
178,Steve Cook,Bournemouth,EPL,29,2431,1,1,0,0.6190808732062578,0.6960190739482641,0.6190808732062578,0.022919489341243604,0.025767880154398917,0.022919489341243604,D S,12,4,6,1,3.797908239066601,3.9237438663840294
179,Adam Lallana,Liverpool,EPL,15,362,1,1,1,0.8086850233376026,0.6536715552210808,0.8086850233376026,0.2010542875701222,0.16251502754115268,0.2010542875701222,M S,5,4,1,0,2.3135502636432648,3.720507051795721
180,Héctor Bellerín,Arsenal,EPL,15,1164,1,1,0,0.4325046166777611,0.4499826058745384,0.4325046166777611,0.03344107860910524,0.03479246952638183,0.03344107860910524,D M S,7,3,2,0,3.453754238784313,4.190360739827156
181,Mesut Özil,Arsenal,EPL,18,1472,1,1,2,1.7082734499126673,2.287408385425806,1.7082734499126673,0.10444606691042123,0.13985513226108867,0.10444606691042123,M,9,37,1,0,6.210024692118168,8.399061232805252
182,Alex Iwobi,Everton,EPL,25,1637,1,1,0,2.4786294400691986,2.2246745694428682,2.4786294400691986,0.13627162468309584,0.12230953649960791,0.13627162468309584,F M S,23,24,0,0,3.2983946353197098,7.122992746531963
183,Calum Chambers,Arsenal,EPL,14,1102,1,1,1,0.6329495338723063,2.241443794220686,0.6329495338723063,0.05169279314746603,0.18305802312147162,0.05169279314746603,D S,12,7,5,0,3.210471026599407,4.406148262321949
184,Connor Wickham,Crystal Palace,EPL,6,78,1,1,1,1.115554228425026,0.4237448163330555,1.115554228425026,1.28717795587503,0.48893632653814095,1.28717795587503,S,3,3,0,0,0.019518323242664337,1.451029047369957
185,James Tomkins,Crystal Palace,EPL,18,1589,1,1,1,1.0543269906193018,0.1189458891749382,1.0543269906193018,0.059716443773277006,0.00673702330128662,0.059716443773277006,D,9,2,5,0,2.5303217004984617,2.6492675896734
186,Cheikhou Kouyaté,Crystal Palace,EPL,35,2560,1,1,1,2.1179457884281874,0.7690878007560968,2.1179457884281874,0.07445903162442846,0.02703824299533153,0.07445903162442846,D M S,24,10,4,0,1.3397960038855672,3.4630213798955083
187,Jesse Lingard,Manchester United,EPL,22,919,1,1,0,2.3275695517659187,1.1104203211143613,2.3275695517659187,0.2279447874417113,0.10874627736702124,0.2279447874417113,M S,22,20,3,0,3.927907875739038,7.1628105491399765
188,Ross Barkley,Chelsea,EPL,21,1100,1,1,4,2.8449643328785896,2.860243557021022,2.8449643328785896,0.2327698090537028,0.23401992739262906,0.2327698090537028,M S,40,24,0,0,6.369961686432362,10.34183406084776
189,Tom Cleverley,Watford,EPL,18,952,1,1,0,1.7800701409578323,0.7182993106544018,1.7800701409578323,0.16828394189727405,0.0679064474358153,0.16828394189727405,M S,17,15,2,0,2.588178955949843,4.6471445532515645
190,Kyle Walker,Manchester City,EPL,29,2407,1,1,4,1.3122367281466722,1.930935388430953,1.3122367281466722,0.04906576881312858,0.07219949520514574,0.04906576881312858,D M S,14,19,5,0,16.141078986227512,17.875287041068077
191,Jan Vertonghen,Tottenham,EPL,23,1651,1,1,1,0.637748884037137,1.017921805381775,0.637748884037137,0.03476523292752413,0.05548937764043594,0.03476523292752413,D M S,4,3,2,0,3.7159959319978952,4.369382696226239
192,Pedro,Chelsea,EPL,11,661,1,1,1,2.4724749960005283,1.0707551576197147,2.4724749960005283,0.33664561216346073,0.14579117123415178,0.33664561216346073,F M S,22,17,1,0,1.5569444578140974,4.754026403650641
193,Fikayo Tomori,Chelsea,EPL,15,1299,1,1,0,0.562975381501019,0.11987660080194473,0.562975381501019,0.039005222736791155,0.008305538161797556,0.039005222736791155,D,7,4,3,0,4.995166843757033,5.061155995354056
194,DeAndre Yedlin,Newcastle United,EPL,16,935,1,1,0,0.7519300580024719,0.2669152803719044,0.7519300580024719,0.07237829435317912,0.02569237992884641,0.07237829435317912,D M S,1,7,3,0,1.3399440962821245,2.2884696032851934
195,Jamaal Lascelles,Newcastle United,EPL,24,2084,1,1,0,0.441191584803164,0.1419747695326805,0.441191584803164,0.019053379382094414,0.0061313480124478145,0.019053379382094414,D,9,2,5,0,2.8535711150616407,2.9985417667776346
196,Andros Townsend,Crystal Palace,EPL,24,1272,1,1,1,0.39566214568912983,1.7137907668948174,0.39566214568912983,0.027994963138381828,0.1212587806765201,0.027994963138381828,M S,12,13,0,0,1.2008678801357746,2.362527159973979
197,Robbie Brady,Burnley,EPL,17,436,1,1,2,0.9965001977980137,0.3175497390329838,0.9965001977980137,0.2056995821142689,0.06554925805726729,0.2056995821142689,M S,12,9,1,0,0.8886658251285553,1.495762873440981
198,Alexander Tettey,Norwich,EPL,30,2372,1,1,1,0.6770779518410563,0.48997790180146694,0.6770779518410563,0.02569014151167583,0.01859106710039293,0.02569014151167583,D M S,23,5,5,0,5.039048407226801,5.790715370327234
199,Jonny Evans,Leicester,EPL,38,3390,1,1,1,2.4807436261326075,0.3810349116101861,2.4807436261326075,0.06586045025130816,0.010115971104695207,0.06586045025130816,D,23,8,8,1,10.734535921365023,10.939471457153559
200,Ryan Bertrand,Southampton,EPL,32,2742,1,1,1,2.061922902241349,3.5224441215395927,2.061922902241349,0.06767799460310774,0.11561632784046803,0.06767799460310774,D M S,19,30,3,1,5.929432241246104,8.074736882001162
201,Cédric Soares,"Arsenal,Southampton",EPL,21,1567,1,1,1,0.6565496930852532,0.8299598507583141,0.6565496930852532,0.03770866137694499,0.0476684024047532,0.03770866137694499,D M S,10,12,1,0,1.9973489306867123,3.0438963510096073
202,Glenn Murray,Brighton,EPL,23,761,1,1,1,2.606120537035167,0.8675273358821869,2.606120537035167,0.30821399255343634,0.10259850227253196,0.30821399255343634,F S,18,3,0,0,0.603656955063343,3.2747981967404485
203,Matt Targett,Aston Villa,EPL,28,2305,1,1,2,0.3935443013906479,3.2999231703579426,0.3935443013906479,0.015366154934992758,0.12884732552373745,0.015366154934992758,D M S,7,29,4,0,6.494183115661144,7.988193564116955
204,Xherdan Shaqiri,Liverpool,EPL,7,175,1,1,0,0.5408407375216484,0.1784982606768608,0.5408407375216484,0.27814666501113344,0.09179910549095699,0.27814666501113344,M S,4,3,0,0,0.044575419276952744,0.7241482846438885
205,Andreas Pereira,Manchester United,EPL,25,1501,1,1,3,2.2855918873101473,3.7079232446849346,2.2855918873101473,0.13704415047162774,0.22232717656338716,0.13704415047162774,M S,37,31,3,0,4.526673385873437,8.948890056461096
206,Tom Davies,Everton,EPL,30,2025,1,1,0,1.6402476858347654,0.5344789810478687,1.6402476858347654,0.0728998971482118,0.023754621379905277,0.0728998971482118,M S,17,6,8,0,5.533327963203192,6.296167246997356
207,Felipe Anderson,West Ham,EPL,25,1531,1,1,4,2.6348467022180557,2.6474777795374393,2.6348467022180557,0.15488974735442523,0.15563226659593046,0.15488974735442523,M S,23,25,1,0,3.8147295024245977,8.100950414314866
208,Lucas Torreira,Arsenal,EPL,29,1496,1,1,1,1.4572487138211727,0.8258079728111625,1.4572487138211727,0.08766870604539141,0.049680960931152825,0.08766870604539141,M S,21,13,7,0,4.9135246723890305,6.481219805777073
209,Dennis Praet,Leicester,EPL,27,1124,1,1,2,1.2077158903703094,1.4928807206451893,1.2077158903703094,0.09670322965598563,0.11953671250717708,0.09670322965598563,M S,16,9,2,0,5.090953033417463,6.806874416768551
210,Adam Masina,Watford,EPL,26,1818,1,1,0,0.8492825832217932,0.41763083916157484,0.8492825832217932,0.042043692238702635,0.020674794017899744,0.042043692238702635,D S,15,10,3,0,2.1459740549325943,2.9818634940311313
